Propidium Iodide PE-A,Alexa-647 APC-A
328508.3125,62526.19921875
361875.6875,43706.5
329834.5,13744.0
464117.3125,201547.796875
356025.40625,135494.203125
317811.90625,164027.59375
555913.0,61823.1015625
402180.3125,130283.296875
468795.40625,100856.3984375
329926.0,43366.5
527836.5,104018.5
322775.1875,13077.099609375
331997.59375,31571.80078125
459760.3125,90874.796875
472353.6875,101037.1015625
512847.40625,82717.8984375
277704.59375,49044.0
439365.0,101661.5
480057.59375,134553.59375
314223.09375,54940.5
410093.8125,99564.5
527956.1875,124856.1015625
570699.8125,86198.796875
316875.5,52881.5
405435.8125,153538.296875
358964.1875,123166.0
361962.5,124074.0
528428.3125,66755.703125
392903.3125,100385.296875
471191.3125,127078.5
482320.90625,125516.5
326046.8125,101723.796875
563834.625,29404.5
321308.1875,70979.5
355088.59375,131456.09375
467033.6875,164795.296875
382507.5,98608.703125
496236.90625,63473.6015625
349595.1875,80983.5
344901.3125,74507.296875
458358.6875,67062.6015625
332578.1875,101579.796875
441514.0,124904.203125
294311.6875,53327.0
368630.8125,123651.0
315624.8125,19201.80078125
327942.09375,145751.703125
403103.8125,107219.703125
421021.8125,86755.703125
315190.5,73919.703125
389888.09375,151527.796875
285393.0,46976.0
298015.1875,12395.7998046875
558931.3125,136959.40625
278304.90625,13049.599609375
361726.1875,101645.6015625
323980.5,37862.1015625
466306.40625,158085.40625
314133.3125,75619.296875
294029.3125,12330.7001953125
455213.0,111079.203125
328068.59375,80604.796875
453457.3125,39943.30078125
277705.90625,42537.1015625
388048.90625,134861.59375
349131.0,61736.1015625
330658.90625,57713.1015625
540350.625,230329.0
403155.59375,98580.203125
320821.59375,149874.59375
556472.875,100048.8984375
304374.5,55818.5
415052.59375,122941.0
318292.59375,24723.80078125
453941.6875,157352.796875
287778.90625,63279.0
459853.1875,203552.59375
538662.125,101313.703125
509857.8125,137843.703125
319749.0,15975.2001953125
410008.59375,77944.0
544835.6875,76363.6015625
331588.8125,66771.3984375
446071.8125,187256.703125
280789.1875,25780.099609375
379563.1875,78229.8984375
567298.0,152257.5
433246.90625,241972.40625
351004.90625,88494.296875
374207.09375,88644.5
310271.0,31189.599609375
305645.90625,40581.80078125
409993.1875,95689.5
550873.625,108214.203125
323866.6875,50846.19921875
304732.90625,16842.900390625
309550.1875,15618.099609375
441559.3125,112076.5
488142.6875,107243.3984375
377218.0,146353.0
441243.90625,122826.1015625
268734.40625,102702.796875
329995.90625,62343.5
378691.09375,95768.0
500014.5,19507.599609375
590365.625,120013.5
346759.0,55997.30078125
481167.59375,69989.203125
300238.09375,12578.5
525286.5,164845.796875
377212.1875,124588.1015625
484838.6875,130913.1015625
302190.09375,45923.30078125
354408.0,105532.796875
492582.1875,84527.1015625
382841.1875,116185.0
430362.5,260894.0
537061.375,102252.0
346970.40625,78570.296875
446647.0,129429.703125
310677.09375,94109.203125
343461.6875,131059.5
398517.6875,30368.19921875
305691.40625,14694.7998046875
391050.3125,126489.6015625
351281.90625,117666.0
443437.09375,159430.796875
563838.875,27528.900390625
381443.40625,136080.296875
515761.90625,69923.6015625
533293.375,75034.0
305509.40625,152275.296875
332997.5,122553.203125
417260.0,127587.6015625
312550.59375,20596.80078125
424641.90625,143457.296875
415698.3125,136700.59375
522293.0,96809.796875
448905.6875,159124.5
443318.1875,122335.796875
383867.5,129446.796875
457589.09375,138527.203125
325417.90625,83135.0
584063.875,31571.80078125
