Propidium Iodide PE-A,Alexa-647 APC-A
297815.5,18443.099609375
257969.90625,50120.5
305138.59375,66026.0
521013.8125,164160.796875
318606.59375,39399.19921875
382965.8125,206720.90625
269788.1875,18081.80078125
343029.59375,127176.5
319840.8125,12186.7001953125
361681.09375,154476.203125
403480.09375,163394.203125
409995.1875,192658.59375
474721.8125,169703.796875
438426.1875,173022.0
463964.1875,95711.1015625
386455.5,230004.703125
330385.5,63726.0
373979.3125,138105.59375
343212.3125,90109.5
550513.8125,29267.599609375
495528.09375,164157.703125
413246.8125,195358.703125
477894.40625,158443.703125
319780.90625,73497.0
333714.59375,111855.5
491474.09375,244406.703125
507548.6875,19719.69921875
313676.6875,11736.5
562488.625,34528.30078125
532066.375,134197.0
475714.59375,48954.0
532542.3125,33499.8984375
290825.1875,27291.30078125
449390.59375,195082.0
464264.40625,186800.59375
306519.40625,97507.5
367740.8125,198989.5
322000.3125,78353.296875
561170.1875,91500.796875
501571.0,291344.1875
463717.6875,214739.09375
550089.125,97597.0
318215.59375,22224.19921875
553859.0,146986.5
328301.8125,26744.5
321620.0,44301.5
514050.5,116950.6015625
303443.59375,41807.80078125
490460.59375,325045.0
513742.3125,33767.69921875
351918.09375,141741.203125
502333.6875,180579.09375
445766.09375,228622.0
437862.3125,159065.796875
487778.90625,177536.796875
265899.6875,10918.2001953125
528897.8125,126260.0
382432.59375,184543.703125
501302.8125,160649.296875
358441.8125,182858.296875
330633.5,26380.900390625
321594.40625,136912.796875
431314.59375,239353.0
438085.8125,156001.09375
568690.625,149580.703125
502413.3125,198993.59375
516391.0,244577.59375
537856.875,134751.09375
297253.3125,22631.69921875
415094.09375,164876.5
297546.40625,14388.7998046875
282382.8125,26962.900390625
514112.1875,152231.203125
330847.3125,152506.203125
374341.59375,136540.703125
295861.59375,37270.30078125
428269.1875,248559.59375
308196.40625,42924.5
333485.09375,138884.703125
318318.0,80023.1015625
501784.90625,316998.90625
375935.3125,287004.6875
493930.90625,176130.59375
433007.40625,102482.5
383507.59375,166103.796875
455226.1875,229124.296875
498039.6875,132068.796875
289926.0,11999.2001953125
363844.59375,121849.5
543819.5,87121.203125
525500.0,175560.296875
400072.90625,161726.796875
503457.1875,178552.09375
