Propidium Iodide PE-A,Alexa-647 APC-A
287558.6875,5719.7001953125
287421.8125,5451.7001953125
292830.59375,6054.5
289160.8125,4973.2001953125
278224.1875,5652.7001953125
294099.09375,6974.5
291653.8125,5984.60009765625
288642.5,5995.89990234375
297680.40625,5998.0
300719.3125,7734.39990234375
299774.3125,7281.39990234375
286137.40625,5273.7001953125
288292.1875,5394.2001953125
286768.59375,7759.60009765625
282896.59375,5134.89990234375
299140.5,6350.89990234375
289794.8125,5617.5
282588.5,4966.0
302768.09375,7210.2001953125
279746.5,4941.89990234375
289647.1875,6350.60009765625
276984.09375,5608.2001953125
293308.5,7013.89990234375
280113.3125,4839.2001953125
280148.90625,7510.7001953125
290734.5,5185.89990234375
275904.59375,5742.2001953125
299570.0,6631.7998046875
289830.09375,7393.2998046875
289402.5,5971.2998046875
283954.3125,6824.89990234375
285341.1875,5506.10009765625
281295.59375,5700.0
298157.1875,5670.2998046875
291482.1875,5815.2998046875
292847.90625,5414.2001953125
287364.09375,6187.5
286168.5,6135.60009765625
298305.40625,6322.7001953125
291704.0,8538.2998046875
298608.0,7139.5
286634.90625,5289.89990234375
287526.90625,5597.2998046875
284500.6875,6748.60009765625
280563.40625,4966.7001953125
286650.59375,5790.0
297947.40625,6234.60009765625
287543.0,6362.2001953125
288036.59375,5262.2001953125
292259.3125,8173.89990234375
281657.90625,4910.5
290669.90625,5849.10009765625
287260.90625,5931.60009765625
298262.40625,6928.2998046875
282772.90625,4929.10009765625
287760.1875,5974.7998046875
283688.40625,5110.10009765625
285464.3125,6013.39990234375
290375.5,4912.10009765625
294799.8125,5629.5
292830.1875,6433.89990234375
295833.09375,6701.60009765625
285853.3125,5065.2001953125
281464.1875,4735.2001953125
288639.09375,5688.0
290191.09375,6029.2998046875
278400.09375,5934.7998046875
281286.3125,5439.5
298015.6875,5691.89990234375
277304.1875,5204.2001953125
293483.3125,6203.2001953125
280343.3125,5167.5
295582.09375,8108.7998046875
293335.5,6921.60009765625
284464.6875,5694.39990234375
289330.3125,5415.5
295138.59375,5324.7998046875
285649.3125,7122.7998046875
293098.1875,5818.0
292778.09375,6563.2998046875
299455.09375,7418.60009765625
285007.59375,8296.0
284855.3125,8413.0
300359.8125,6185.0
295874.40625,5643.0
277572.8125,5862.5
279414.40625,5145.5
301039.40625,8213.0
296138.8125,6473.7998046875
291830.59375,5290.60009765625
300525.59375,8291.7998046875
290206.3125,5993.10009765625
286581.8125,6328.2001953125
284390.5,7463.10009765625
277904.90625,5983.7001953125
285512.09375,4434.2998046875
284502.1875,8068.2001953125
290331.90625,7208.0
302244.09375,8359.599609375
285655.5,6574.10009765625
284356.40625,6164.2001953125
282104.1875,4804.2001953125
286510.6875,7824.0
279835.90625,6325.2998046875
296317.90625,8177.7001953125
299455.09375,6739.5
294810.0,5913.89990234375
296283.3125,5878.2001953125
292468.6875,7141.0
282020.5,5723.0
281360.09375,5066.89990234375
290799.3125,5866.10009765625
288631.59375,6474.0
278654.3125,5132.89990234375
292110.5,5183.0
290441.09375,5879.0
288356.0,6518.0
294787.8125,5569.7001953125
296090.8125,7180.39990234375
288600.3125,5244.60009765625
283014.6875,5196.39990234375
295073.40625,5777.5
291988.59375,6291.7001953125
290931.8125,8280.400390625
291819.8125,5045.39990234375
293907.3125,7816.89990234375
280240.5,7350.5
290872.59375,5836.5
277728.90625,5959.5
293728.59375,6307.89990234375
282004.59375,5513.39990234375
290515.40625,5617.5
296362.8125,6347.10009765625
279899.1875,5579.89990234375
282602.90625,5791.7001953125
286990.90625,6648.2998046875
285018.09375,7455.89990234375
279902.40625,5558.7998046875
293051.3125,6884.39990234375
287958.40625,6207.10009765625
295260.0,7265.10009765625
295134.0,5756.5
283093.59375,6347.2001953125
290573.5,6708.39990234375
292862.1875,6231.5
283158.5,5595.7998046875
287406.3125,7624.10009765625
275587.1875,6018.7001953125
277805.5,5272.7998046875
290759.1875,6385.7001953125
286565.8125,8433.0
288558.5,8390.5
276463.0,5424.10009765625
282970.5,4914.60009765625
287910.8125,5177.2001953125
285190.90625,5043.7998046875
275659.0,5644.0
300267.6875,5873.7998046875
296068.8125,8053.89990234375
280206.90625,4800.39990234375
281288.40625,5615.2998046875
281818.1875,5478.5
279424.8125,5605.10009765625
279767.3125,7180.5
291394.40625,5368.0
289198.6875,4985.2998046875
299904.0,7347.89990234375
286588.1875,5329.0
295115.90625,6286.2998046875
288648.59375,6003.0
293512.90625,5528.89990234375
284040.3125,5737.2001953125
299543.3125,7518.60009765625
291428.6875,6738.60009765625
292798.3125,6481.2998046875
288243.09375,5196.39990234375
283945.40625,4938.7998046875
289007.0,5773.10009765625
286518.40625,7368.89990234375
297113.6875,7544.2998046875
289771.3125,6161.89990234375
292497.59375,6737.60009765625
290593.59375,5441.7001953125
300600.8125,8687.099609375
294746.40625,6574.89990234375
284161.5,6534.2001953125
288020.3125,6577.7001953125
