Propidium Iodide PE-A,Alexa-647 APC-A
289089.59375,6188.7998046875
280146.1875,5755.10009765625
287307.6875,6464.2001953125
286783.59375,5493.7001953125
300829.3125,7150.60009765625
294738.6875,6710.60009765625
279672.09375,5866.2001953125
283736.59375,6406.0
290691.5,6155.2998046875
284092.3125,6174.89990234375
295833.0,5801.7001953125
294835.5,6887.5
280865.3125,6513.10009765625
288419.5,6802.60009765625
290108.1875,5562.0
287493.40625,5761.60009765625
295063.3125,6046.7998046875
288241.0,6140.10009765625
287840.5,5879.60009765625
287695.3125,5454.39990234375
286322.1875,6481.7001953125
293122.1875,6721.60009765625
296836.8125,6073.89990234375
286343.0,7090.7998046875
295390.59375,6410.2001953125
292669.0,7024.5
284495.8125,5783.2001953125
292077.1875,6160.7001953125
285988.8125,6109.7998046875
289841.5,5694.89990234375
285853.8125,5489.2001953125
291074.6875,5972.60009765625
292067.40625,6990.0
285080.90625,6450.0
288478.6875,7188.7001953125
294202.90625,5836.5
289677.3125,6901.2998046875
293056.5,5491.60009765625
283585.1875,5639.10009765625
299578.90625,6879.7998046875
289699.1875,6747.2998046875
295421.40625,6395.89990234375
301774.1875,6697.0
290497.59375,7239.0
287880.1875,6006.60009765625
279450.59375,6011.2001953125
289515.5,6078.2001953125
281791.3125,6400.0
292545.3125,7051.10009765625
295823.0,5988.0
292996.8125,6505.7001953125
287016.59375,6098.7001953125
282728.40625,5648.2001953125
288983.09375,6308.7001953125
301007.40625,7427.89990234375
290706.1875,6068.2001953125
289764.90625,7398.5
299916.6875,6231.2998046875
283632.5,5736.60009765625
297659.90625,7582.10009765625
292131.6875,6310.10009765625
287780.3125,5458.7998046875
280071.0,6744.39990234375
288761.1875,6145.7998046875
296244.8125,5936.60009765625
298734.59375,6232.89990234375
297896.59375,7486.60009765625
280030.59375,6607.2998046875
284271.59375,6867.7001953125
291740.59375,7766.5
288709.40625,6132.39990234375
287886.09375,5718.39990234375
281739.09375,5688.2001953125
291811.1875,6098.0
282730.09375,5690.5
289775.8125,7623.10009765625
281897.09375,6414.7001953125
292653.1875,5873.0
301638.0,6448.0
298049.59375,7198.39990234375
288989.40625,6726.39990234375
290974.6875,6148.60009765625
285358.09375,5355.2001953125
290431.0,6136.2998046875
286309.3125,5486.7001953125
295010.09375,6903.7998046875
291523.5,6516.89990234375
286491.8125,5867.7001953125
299248.0,6122.2998046875
283158.3125,6764.39990234375
280120.09375,5918.10009765625
297180.59375,6286.2001953125
285755.09375,6806.60009765625
282993.59375,7220.60009765625
293182.40625,6715.10009765625
290575.8125,7149.39990234375
299631.6875,6718.0
294761.5,7047.5
294462.3125,7029.7001953125
294632.1875,6377.2998046875
300159.40625,6390.39990234375
295517.8125,6064.2001953125
294660.8125,6537.89990234375
293283.5,6221.5
286861.1875,5748.0
290131.3125,7323.39990234375
293413.3125,7484.2001953125
283977.6875,5881.60009765625
285453.1875,5486.7998046875
295164.8125,6243.0
282791.8125,5874.0
284129.40625,6614.10009765625
285639.1875,5990.7998046875
291150.3125,7357.60009765625
289976.40625,5482.7001953125
287058.90625,6053.5
282118.8125,6709.60009765625
285335.3125,5351.0
290938.1875,7143.0
279313.3125,5708.60009765625
286065.40625,5618.10009765625
299708.59375,6910.5
286739.90625,6726.7998046875
295280.1875,6221.89990234375
287933.5,5737.89990234375
293591.1875,6137.89990234375
295869.8125,5919.0
290933.5,5861.2998046875
279718.90625,6209.89990234375
281276.6875,6941.10009765625
291341.5,5878.7998046875
284743.3125,5756.5
288822.90625,5449.2998046875
287885.8125,7243.5
290143.40625,6624.10009765625
280449.0,6344.7001953125
288701.0,6527.5
299209.3125,6980.0
290681.0,5727.2998046875
295828.8125,6402.5
284296.40625,6660.60009765625
288065.8125,6183.60009765625
301174.8125,6517.7001953125
291874.0,5885.60009765625
290357.90625,6997.2998046875
295894.1875,5898.5
286038.5,6674.89990234375
292762.1875,5499.7001953125
289464.3125,6289.0
282775.59375,7118.0
281393.1875,6558.60009765625
291707.3125,5717.7998046875
285765.0,6182.39990234375
287462.90625,6189.89990234375
292151.3125,6416.5
280512.09375,6140.0
288369.5,7558.0
297739.6875,6484.60009765625
284678.3125,5700.0
295176.90625,6248.39990234375
294658.5,6692.89990234375
291821.0,6545.39990234375
300723.5,6711.7001953125
300236.0,6911.10009765625
288081.5,5930.10009765625
299971.1875,6610.39990234375
294794.5,6615.60009765625
285904.09375,5634.2998046875
278403.5,5823.2998046875
290859.59375,5802.7998046875
294037.0,7168.7998046875
280882.8125,5571.7998046875
291913.8125,5723.60009765625
289885.8125,7084.0
288226.6875,6466.39990234375
284243.40625,5356.60009765625
298340.5,6345.7001953125
289778.5,5949.10009765625
284327.1875,6010.5
286091.0,7336.60009765625
287289.59375,5567.2998046875
280617.8125,6617.0
282910.09375,6083.5
295434.6875,6760.0
289175.40625,6308.60009765625
290670.0,5771.10009765625
289155.40625,7679.5
299228.59375,6286.7998046875
295923.09375,6657.0
290232.3125,6337.10009765625
288708.5,6062.7998046875
289835.5,5751.10009765625
291535.5,5876.60009765625
289878.1875,7185.10009765625
295000.6875,5923.5
289693.8125,5785.2998046875
282633.1875,6302.60009765625
292903.0,5852.7001953125
293747.09375,7168.0
298605.0,6490.7998046875
290209.3125,7430.2001953125
285182.3125,6183.39990234375
290737.3125,5689.0
285502.0,5655.2998046875
297765.0,7050.7001953125
290331.6875,6382.39990234375
282356.0,5627.10009765625
292369.1875,6226.5
288315.0,6679.60009765625
296147.09375,7117.39990234375
292688.0,5949.60009765625
283662.0,6920.10009765625
288573.6875,6851.10009765625
284602.09375,5436.39990234375
294902.6875,6326.7001953125
301502.3125,7264.10009765625
289605.0,6766.2001953125
299696.0,6929.7001953125
285766.09375,5908.60009765625
288966.40625,6555.2998046875
291340.3125,5696.39990234375
300889.40625,6875.0
283959.09375,6597.2998046875
283087.59375,5427.60009765625
287801.90625,6842.7998046875
280474.8125,6088.60009765625
289482.3125,6331.2998046875
286325.8125,6727.5
287533.5,6596.2001953125
285255.5,6787.5
292827.3125,6864.10009765625
285081.1875,6491.0
286844.3125,5615.0
282214.8125,5654.0
298730.3125,6574.0
286662.09375,5320.7998046875
294065.3125,7181.7001953125
296428.8125,6490.5
282812.59375,5931.7001953125
290988.09375,7785.60009765625
298697.90625,6470.2998046875
301890.3125,6947.5
284829.6875,6586.2001953125
296506.3125,5864.0
286810.0,5806.0
294800.3125,6924.5
287812.3125,5689.60009765625
281790.3125,6707.5
291135.5,7351.2001953125
292400.3125,5547.10009765625
298425.5,6184.2998046875
291671.09375,6541.89990234375
295355.59375,6927.7998046875
284899.40625,5840.0
288291.59375,5986.7001953125
293112.3125,7060.7998046875
288579.6875,5858.2998046875
295441.90625,6059.5
297532.40625,6190.0
291394.5,5755.7998046875
287692.3125,6414.60009765625
287041.90625,6255.2001953125
283939.0,5710.0
288228.6875,5920.60009765625
285936.09375,6995.10009765625
287815.0,7585.10009765625
284359.59375,5687.60009765625
296387.8125,7323.39990234375
292310.6875,6015.10009765625
278967.40625,6089.2001953125
293393.09375,7214.10009765625
