DNA content,Total MTBP (GFP)
941.782385087904,12006.0
1095.8924992423,17651.69921875
1184.20671248268,12847.2998046875
1139.50855247488,18273.0
2154.16096116537,23559.0
1239.13298671545,8302.599609375
1461.61630035175,26099.099609375
1240.93701775138,16912.599609375
1023.46897276424,14426.0
1058.22580579967,12145.2001953125
2062.83253036996,23783.5
1154.02811773556,20647.599609375
976.419714153613,37836.1015625
1026.20219449858,14498.2998046875
1803.35421801739,61581.19921875
1014.63280692099,24121.30078125
905.232547011882,8743.0
1793.83210161541,62147.0
1296.57185140202,22724.69921875
1838.43637360227,81887.203125
1905.56151951036,25365.900390625
1038.95548440435,14103.2001953125
1750.87783085077,27237.599609375
1305.03268790886,23115.69921875
1265.94174771431,47860.6015625
1285.33190720042,24378.69921875
1788.5352802771,30668.30078125
1137.3192798441,23661.80078125
993.578390380312,17746.19921875
1943.32766965845,34937.80078125
1067.77854996649,14713.7998046875
2015.94398399447,29327.599609375
1984.25972832781,99464.8984375
1828.06102335869,24796.69921875
1048.53818809387,16912.19921875
1888.6211357167,27135.80078125
1677.78171865681,24562.30078125
1862.28682663864,69209.0
1905.91346037179,22578.80078125
1897.49405487775,28780.099609375
1050.97949938586,13923.400390625
969.437586133258,19721.19921875
1276.55599452364,17945.599609375
1021.98313636157,20114.69921875
1095.12947808987,22866.5
1080.19582544854,29646.5
2261.7508417382,30323.099609375
1739.70727245825,33313.1015625
903.238512460249,10362.7998046875
1367.14534951004,22720.19921875
1103.24394241979,18728.30078125
1006.10536894734,12484.099609375
1271.81626438435,27037.599609375
947.806142502986,9819.2001953125
939.714509779583,13098.7001953125
1309.3664609469,20916.80078125
1735.76520068909,39779.6015625
993.509227318618,16121.7998046875
1824.09645410408,27304.400390625
2169.04672311985,25597.30078125
1143.19947657235,18310.0
1767.57564274689,26351.19921875
1372.74822574937,44703.19921875
1086.54356892879,16379.2998046875
1030.54732765304,17007.900390625
1608.93462412256,64216.19921875
959.918588194612,13016.2001953125
988.843337936015,14439.0
1726.94373617296,26733.69921875
1811.5816152693,19586.69921875
2047.70709223389,32550.80078125
988.10136641105,16080.7998046875
1246.54601954368,23683.599609375
1170.5553051381,20592.19921875
1145.02277525671,22447.0
1299.92375398613,20361.19921875
1413.01560623485,18591.19921875
1385.68227515455,155756.40625
1839.60613147178,24631.80078125
2036.00617232802,7325.0
1375.48790715775,22240.0
1038.10826474203,18004.900390625
1862.2411634256,24112.69921875
1486.90080102478,32938.1015625
1345.81650819639,24403.5
1001.72916253328,16152.7998046875
2033.59560017456,24462.0
2081.12944571181,28602.099609375
1061.64642595072,16966.599609375
1960.60573848118,38777.30078125
1213.20986930207,10839.2998046875
999.254327760499,17831.80078125
1218.68299519217,25243.599609375
1961.80857433672,34423.3984375
1090.77432130328,20331.19921875
984.948265864173,14770.7001953125
1742.98433192246,24368.80078125
889.365081664001,12762.400390625
1015.39660768926,19853.599609375
1532.15516124208,28822.69921875
1092.57523387588,16197.2998046875
1293.31829178646,16188.2998046875
1223.50001867255,12680.599609375
1022.37951532545,13675.7001953125
1399.44806327909,23986.30078125
973.561419765035,16331.900390625
1010.95769788755,12757.900390625
925.157188837877,14885.7998046875
1546.37579951793,26716.69921875
1793.88377900773,29278.30078125
1012.98881987806,15011.900390625
941.336890326592,12171.5
949.076693562248,20321.099609375
1658.03594297749,19652.5
939.173122270899,11229.099609375
900.288613211375,13381.2998046875
1120.47211582925,33602.30078125
890.722559888565,12912.7001953125
907.117880841755,12829.0
1838.13700112267,22081.599609375
1014.28821672312,17677.80078125
1818.18529548992,29140.19921875
1059.72044072387,15272.0
