DNA content,Total MTBP (GFP)
2143.9029987914,15183.7998046875
1327.23113499659,10705.7998046875
1406.79338090361,12672.400390625
1015.72738754954,7191.0
1739.80606092157,10437.900390625
2113.54431278702,14827.7998046875
988.51578791276,7209.7998046875
1319.81743392621,12286.900390625
1809.04084727185,12812.900390625
1769.84488168732,15270.0
1748.73199395922,16662.099609375
2120.8566637992,19319.80078125
1810.48291381422,13896.0
1891.15622365595,15212.7998046875
1179.01792362399,9930.2001953125
1725.66427521848,11071.400390625
1863.07512961878,16913.599609375
1757.40800443577,10248.400390625
1215.37319186301,9437.7998046875
1917.97968598193,15837.7001953125
1404.19202561861,7973.2001953125
1859.13339197069,18048.69921875
1275.61477546668,11551.2998046875
1532.41076386138,12713.599609375
1871.53529788348,16662.900390625
1568.62057806084,11119.7998046875
977.946870195391,7605.7998046875
2026.41734308554,13961.900390625
1601.29706193463,13668.900390625
948.265224854518,8571.5
1976.04302295017,13940.099609375
2122.04167986429,15507.7998046875
1697.85471023833,13781.0
1823.88651469781,15806.7998046875
1503.25112700708,16215.400390625
2285.32865198065,21006.900390625
955.131524236932,10189.2998046875
2062.05269179028,15838.900390625
1820.89991781798,8992.900390625
1864.56664607965,15739.900390625
1214.94585101322,10701.7001953125
1231.5036661806,12347.0
1046.80866605676,8147.10009765625
2140.91283795347,18298.30078125
1405.45155068253,11290.0
1066.08923383159,9635.7998046875
1352.16213557652,12676.2001953125
1996.39856958404,19163.900390625
956.901363549935,7846.10009765625
1034.64443159914,10211.0
962.691681710089,10228.900390625
2059.3498750734,24620.599609375
1827.86210994776,13625.7001953125
1056.62235878002,8044.7001953125
1141.75785552474,9826.7998046875
1784.95383651722,11326.2001953125
1082.44858108281,10414.599609375
1149.1994000177,8623.099609375
2146.96688901232,20919.900390625
1974.29913370701,19926.900390625
1105.27428479447,8507.400390625
1750.60518805684,14322.2001953125
908.149256901038,6132.0
1813.02145433786,15491.7998046875
1317.02440452017,13702.0
1438.81866281005,12016.7998046875
2126.21151083017,22417.400390625
2056.31650124362,20973.599609375
926.011480729538,6755.0
1789.9010558416,12673.099609375
1195.68688973431,9323.599609375
1915.71590435232,14085.7998046875
1421.42053314915,10763.2001953125
989.484182150163,11215.400390625
1825.84747126342,15650.2998046875
1221.49707422569,10454.7998046875
1067.84025099093,10215.900390625
1133.16515256855,12574.599609375
1781.59525151169,17005.5
1278.30734580405,7085.39990234375
1551.97967812047,5427.0
1775.8929185669,13270.099609375
1042.06815630164,8888.7001953125
1961.6303764322,14426.400390625
1117.39497213918,10610.7998046875
1119.13306995043,10778.2998046875
1009.36527686324,6120.39990234375
990.24040950749,10420.400390625
990.043723570371,9346.0
1913.10998274603,18053.80078125
891.209764096905,5132.39990234375
1955.73982195075,15968.599609375
2050.78056059218,17051.0
1432.63385903876,15554.900390625
1145.09115870257,18043.80078125
991.567315654058,8247.0
1660.25317040454,10742.599609375
974.562891988464,7193.2998046875
1440.21796185533,10617.900390625
1071.71393931423,9590.2998046875
1774.50754123291,12686.2998046875
1156.51509224059,9211.900390625
1265.28419744661,11463.400390625
1140.49833046082,8084.7001953125
1367.99613313046,12580.0
1346.357561584,11569.599609375
1895.1547618861,17455.80078125
1642.8093775306,12798.0
1415.75060994824,10473.2998046875
1895.77444509909,16077.400390625
911.208580800658,7483.39990234375
1074.98955092047,7819.39990234375
1298.05022576743,9864.2001953125
1954.52028004166,14451.0
1494.92037497054,12783.2998046875
1740.30679703328,13469.5
1118.20465886786,9956.900390625
1901.93296467947,14513.7001953125
1365.84172046475,15149.400390625
1071.7534769743,8615.599609375
870.324635565521,4862.5
